danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,audio_features,3yOlyBJuViE2YSGn3nVE1K,spotify:track:3yOlyBJuViE2YSGn3nVE1K,https://api.spotify.com/v1/tracks/3yOlyBJuViE2YSGn3nVE1K,https://api.spotify.com/v1/audio-analysis/3yOlyBJuViE2YSGn3nVE1K,170746,4
0.394,0.918,7,-2.657,1,0.334,0.342,0.0,0.982,0.588,157.925,audio_features,3WjSkl7VDWY1prwJw7dSG0,spotify:track:3WjSkl7VDWY1prwJw7dSG0,https://api.spotify.com/v1/tracks/3WjSkl7VDWY1prwJw7dSG0,https://api.spotify.com/v1/audio-analysis/3WjSkl7VDWY1prwJw7dSG0,158969,4
0.635,0.614,7,-6.259,1,0.0321,0.302,0.0,0.121,0.229,139.951,audio_features,6BbrFCo6qJVHCRNfvXObti,spotify:track:6BbrFCo6qJVHCRNfvXObti,https://api.spotify.com/v1/tracks/6BbrFCo6qJVHCRNfvXObti,https://api.spotify.com/v1/audio-analysis/6BbrFCo6qJVHCRNfvXObti,207107,4
0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,073ILU1C3APNRGF66VhtyA,spotify:track:073ILU1C3APNRGF66VhtyA,https://api.spotify.com/v1/tracks/073ILU1C3APNRGF66VhtyA,https://api.spotify.com/v1/audio-analysis/073ILU1C3APNRGF66VhtyA,207039,4
0.377,0.651,4,-5.437,0,0.0589,0.0197,5.31e-05,0.174,0.0851,129.607,audio_features,2ogKhhoMClkFXek7ZgxAhN,spotify:track:2ogKhhoMClkFXek7ZgxAhN,https://api.spotify.com/v1/tracks/2ogKhhoMClkFXek7ZgxAhN,https://api.spotify.com/v1/audio-analysis/2ogKhhoMClkFXek7ZgxAhN,219742,4
0.816,0.829,9,-2.548,0,0.0508,0.627,0.0,0.431,0.837,120.152,audio_features,24YUl9cgjcEvgJTr2WIT1q,spotify:track:24YUl9cgjcEvgJTr2WIT1q,https://api.spotify.com/v1/tracks/24YUl9cgjcEvgJTr2WIT1q,https://api.spotify.com/v1/audio-analysis/24YUl9cgjcEvgJTr2WIT1q,175531,4
0.666,0.549,5,-5.781,0,0.0269,0.0281,0.000181,0.136,0.596,98.014,audio_features,0sHc1EEeOnmgjP6QmsR7px,spotify:track:0sHc1EEeOnmgjP6QmsR7px,https://api.spotify.com/v1/tracks/0sHc1EEeOnmgjP6QmsR7px,https://api.spotify.com/v1/audio-analysis/0sHc1EEeOnmgjP6QmsR7px,200626,4
0.735,0.514,7,-5.464,1,0.082,0.109,0.0,0.359,0.517,77.566,audio_features,4jFD7byoPdGkEdjHLMduR9,spotify:track:4jFD7byoPdGkEdjHLMduR9,https://api.spotify.com/v1/tracks/4jFD7byoPdGkEdjHLMduR9,https://api.spotify.com/v1/audio-analysis/4jFD7byoPdGkEdjHLMduR9,194440,4
0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,audio_features,6kvoHl80mfCVTv7XnZkjQn,spotify:track:6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/tracks/6kvoHl80mfCVTv7XnZkjQn,https://api.spotify.com/v1/audio-analysis/6kvoHl80mfCVTv7XnZkjQn,258787,4
0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,audio_features,78TnMTAFmWUWWCgNXR7D3K,spotify:track:78TnMTAFmWUWWCgNXR7D3K,https://api.spotify.com/v1/tracks/78TnMTAFmWUWWCgNXR7D3K,https://api.spotify.com/v1/audio-analysis/78TnMTAFmWUWWCgNXR7D3K,328093,4
0.619,0.697,9,-8.037,0,0.0715,0.287,0.0,0.0788,0.447,135.089,audio_features,4UUtssVRs2aQTLQCAAtZg1,spotify:track:4UUtssVRs2aQTLQCAAtZg1,https://api.spotify.com/v1/tracks/4UUtssVRs2aQTLQCAAtZg1,https://api.spotify.com/v1/audio-analysis/4UUtssVRs2aQTLQCAAtZg1,189005,4
0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,audio_features,4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4
0.333,0.512,9,-8.204,1,0.0528,0.129,0.0,0.111,0.152,152.489,audio_features,22rcaYTa2UgcLCbeO0NoNj,spotify:track:22rcaYTa2UgcLCbeO0NoNj,https://api.spotify.com/v1/tracks/22rcaYTa2UgcLCbeO0NoNj,https://api.spotify.com/v1/audio-analysis/22rcaYTa2UgcLCbeO0NoNj,224725,3
0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133,4
0.59,0.846,11,-5.501,1,0.0616,0.108,0.0,0.93,0.565,167.991,audio_features,6e8X0VVUO6BIZMnDvICDOR,spotify:track:6e8X0VVUO6BIZMnDvICDOR,https://api.spotify.com/v1/tracks/6e8X0VVUO6BIZMnDvICDOR,https://api.spotify.com/v1/audio-analysis/6e8X0VVUO6BIZMnDvICDOR,194580,4
0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,audio_features,4jAIqgrPjKLTY9Gbez25Qb,spotify:track:4jAIqgrPjKLTY9Gbez25Qb,https://api.spotify.com/v1/tracks/4jAIqgrPjKLTY9Gbez25Qb,https://api.spotify.com/v1/audio-analysis/4jAIqgrPjKLTY9Gbez25Qb,172213,4
0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,audio_features,45S5WTQEGOB1VHr1Q4FuPl,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl,208907,4
0.658,0.783,10,-3.502,1,0.0859,0.451,0.0,0.336,0.606,149.718,audio_features,0R17DVcbWdNkZRv09VWCIB,spotify:track:0R17DVcbWdNkZRv09VWCIB,https://api.spotify.com/v1/tracks/0R17DVcbWdNkZRv09VWCIB,https://api.spotify.com/v1/audio-analysis/0R17DVcbWdNkZRv09VWCIB,200000,4
0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4
0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,audio_features,2IOFZdYYkFxEHVz1w34PoL,spotify:track:2IOFZdYYkFxEHVz1w34PoL,https://api.spotify.com/v1/tracks/2IOFZdYYkFxEHVz1w34PoL,https://api.spotify.com/v1/audio-analysis/2IOFZdYYkFxEHVz1w34PoL,259187,4
0.535,0.521,0,-5.942,1,0.0272,0.000532,0.371,0.19,0.457,140.026,audio_features,6SQLk9HSNketfgs2AyIiMs,spotify:track:6SQLk9HSNketfgs2AyIiMs,https://api.spotify.com/v1/tracks/6SQLk9HSNketfgs2AyIiMs,https://api.spotify.com/v1/audio-analysis/6SQLk9HSNketfgs2AyIiMs,362653,3
0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,audio_features,5JiH89mHrv9oWHlD0T326z,spotify:track:5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/tracks/5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/audio-analysis/5JiH89mHrv9oWHlD0T326z,192080,4
0.653,0.869,5,-3.725,1,0.0382,0.128,2.2e-05,0.046,0.697,122.017,audio_features,03mMSLEJCPoGJwQhHpN5y0,spotify:track:03mMSLEJCPoGJwQhHpN5y0,https://api.spotify.com/v1/tracks/03mMSLEJCPoGJwQhHpN5y0,https://api.spotify.com/v1/audio-analysis/03mMSLEJCPoGJwQhHpN5y0,197347,4
0.566,0.846,7,-6.904,0,0.035,0.000564,0.000795,0.121,0.86,160.02,audio_features,6iYMfxznTBlcVOgRHab2W0,spotify:track:6iYMfxznTBlcVOgRHab2W0,https://api.spotify.com/v1/tracks/6iYMfxznTBlcVOgRHab2W0,https://api.spotify.com/v1/audio-analysis/6iYMfxznTBlcVOgRHab2W0,221827,4
0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,audio_features,6VzcQuzTNTMFnJ6rBSaLH9,spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/tracks/6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/audio-analysis/6VzcQuzTNTMFnJ6rBSaLH9,377960,4
0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,audio_features,5IhzJOXNE7ki0IIJbZbnGq,spotify:track:5IhzJOXNE7ki0IIJbZbnGq,https://api.spotify.com/v1/tracks/5IhzJOXNE7ki0IIJbZbnGq,https://api.spotify.com/v1/audio-analysis/5IhzJOXNE7ki0IIJbZbnGq,189787,4
0.738,0.596,7,-6.958,1,0.0672,0.232,1.09e-06,0.221,0.457,94.017,audio_features,3YqLyRFwjGuPBT7EHoyQH7,spotify:track:3YqLyRFwjGuPBT7EHoyQH7,https://api.spotify.com/v1/tracks/3YqLyRFwjGuPBT7EHoyQH7,https://api.spotify.com/v1/audio-analysis/3YqLyRFwjGuPBT7EHoyQH7,164760,4
0.841,0.551,1,-8.85,0,0.2,0.609,0.000645,0.352,0.822,95.033,audio_features,3GSGW5pQhHKBmmQLebX3vx,spotify:track:3GSGW5pQhHKBmmQLebX3vx,https://api.spotify.com/v1/tracks/3GSGW5pQhHKBmmQLebX3vx,https://api.spotify.com/v1/audio-analysis/3GSGW5pQhHKBmmQLebX3vx,160784,4
0.875,0.813,7,-4.502,1,0.0578,0.00618,0.0,0.321,0.859,114.993,audio_features,5Vzpmk27VQ9M77SCkSkERq,spotify:track:5Vzpmk27VQ9M77SCkSkERq,https://api.spotify.com/v1/tracks/5Vzpmk27VQ9M77SCkSkERq,https://api.spotify.com/v1/audio-analysis/5Vzpmk27VQ9M77SCkSkERq,184882,4
0.655,0.648,7,-9.447,1,0.0281,0.359,0.0,0.0908,0.53,95.913,audio_features,7x2PPGgAptvKQI2Aw8XIY0,spotify:track:7x2PPGgAptvKQI2Aw8XIY0,https://api.spotify.com/v1/tracks/7x2PPGgAptvKQI2Aw8XIY0,https://api.spotify.com/v1/audio-analysis/7x2PPGgAptvKQI2Aw8XIY0,194440,4
0.642,0.874,3,-3.162,1,0.128,0.439,0.0,0.0821,0.829,164.81,audio_features,36P6ptTyxOggYgR2aoZiAl,spotify:track:36P6ptTyxOggYgR2aoZiAl,https://api.spotify.com/v1/tracks/36P6ptTyxOggYgR2aoZiAl,https://api.spotify.com/v1/audio-analysis/36P6ptTyxOggYgR2aoZiAl,158662,4
0.666,0.602,4,-6.386,0,0.254,0.236,0.0,0.343,0.369,156.017,audio_features,2RoWhAVtQrPU53BERYlmYZ,spotify:track:2RoWhAVtQrPU53BERYlmYZ,https://api.spotify.com/v1/tracks/2RoWhAVtQrPU53BERYlmYZ,https://api.spotify.com/v1/audio-analysis/2RoWhAVtQrPU53BERYlmYZ,614615,4
0.805,0.877,1,-2.978,0,0.0449,0.265,0.0,0.281,0.802,126.941,audio_features,3ZkTtSBN1wcSw35F8GDRmr,spotify:track:3ZkTtSBN1wcSw35F8GDRmr,https://api.spotify.com/v1/tracks/3ZkTtSBN1wcSw35F8GDRmr,https://api.spotify.com/v1/audio-analysis/3ZkTtSBN1wcSw35F8GDRmr,189866,4
0.775,0.886,6,-6.68,0,0.0476,0.589,7.71e-06,0.0991,0.939,172.013,audio_features,3dPvQLKl42dMYWV4LWRTLK,spotify:track:3dPvQLKl42dMYWV4LWRTLK,https://api.spotify.com/v1/tracks/3dPvQLKl42dMYWV4LWRTLK,https://api.spotify.com/v1/audio-analysis/3dPvQLKl42dMYWV4LWRTLK,203076,4
0.807,0.904,9,-2.612,1,0.0484,0.538,0.0,0.84,0.847,132.995,audio_features,7vZqxuOvEwRHsGVaDykzpY,spotify:track:7vZqxuOvEwRHsGVaDykzpY,https://api.spotify.com/v1/tracks/7vZqxuOvEwRHsGVaDykzpY,https://api.spotify.com/v1/audio-analysis/7vZqxuOvEwRHsGVaDykzpY,180053,4
0.41,0.673,9,-7.369,1,0.0475,0.662,0.0,0.971,0.54,161.621,audio_features,15DHt4fP4FARWLvWkIxdAx,spotify:track:15DHt4fP4FARWLvWkIxdAx,https://api.spotify.com/v1/tracks/15DHt4fP4FARWLvWkIxdAx,https://api.spotify.com/v1/audio-analysis/15DHt4fP4FARWLvWkIxdAx,182861,4
0.695,0.627,0,-8.709,1,0.0532,0.0519,0.0517,0.303,0.301,102.037,audio_features,7ezdcvALfKvFwckMADerxl,spotify:track:7ezdcvALfKvFwckMADerxl,https://api.spotify.com/v1/tracks/7ezdcvALfKvFwckMADerxl,https://api.spotify.com/v1/audio-analysis/7ezdcvALfKvFwckMADerxl,174118,4
0.744,0.794,6,-4.409,0,0.0836,0.293,0.00207,0.0994,0.717,90.07,audio_features,5FFpRbsH9WDYNoLauRAHpj,spotify:track:5FFpRbsH9WDYNoLauRAHpj,https://api.spotify.com/v1/tracks/5FFpRbsH9WDYNoLauRAHpj,https://api.spotify.com/v1/audio-analysis/5FFpRbsH9WDYNoLauRAHpj,133333,4
0.628,0.874,1,-1.818,0,0.0613,0.391,0.0,0.337,0.691,81.967,audio_features,0NRP5OIrTcgGvttJlSLO0n,spotify:track:0NRP5OIrTcgGvttJlSLO0n,https://api.spotify.com/v1/tracks/0NRP5OIrTcgGvttJlSLO0n,https://api.spotify.com/v1/audio-analysis/0NRP5OIrTcgGvttJlSLO0n,166829,4
0.543,0.566,8,-6.736,1,0.0272,0.654,0.0,0.965,0.455,105.697,audio_features,3pgO4N6Xkr8Ct0U9RgkrQh,spotify:track:3pgO4N6Xkr8Ct0U9RgkrQh,https://api.spotify.com/v1/tracks/3pgO4N6Xkr8Ct0U9RgkrQh,https://api.spotify.com/v1/audio-analysis/3pgO4N6Xkr8Ct0U9RgkrQh,202725,4
0.652,0.798,11,-5.167,0,0.241,0.498,9.85e-06,0.335,0.557,150.005,audio_features,2UxeBJPanPvF3Q2xH6zkbC,spotify:track:2UxeBJPanPvF3Q2xH6zkbC,https://api.spotify.com/v1/tracks/2UxeBJPanPvF3Q2xH6zkbC,https://api.spotify.com/v1/audio-analysis/2UxeBJPanPvF3Q2xH6zkbC,162176,4
0.917,0.62,1,-4.95,1,0.0567,0.26,0.0,0.114,0.457,106.034,audio_features,6iO2JKc25YwO27CoQIya3O,spotify:track:6iO2JKc25YwO27CoQIya3O,https://api.spotify.com/v1/tracks/6iO2JKc25YwO27CoQIya3O,https://api.spotify.com/v1/audio-analysis/6iO2JKc25YwO27CoQIya3O,185694,4
0.703,0.458,11,-10.077,0,0.0374,0.0656,0.0,0.0807,0.631,150.206,audio_features,3fWhwTdoZXScaoGReWzvtv,spotify:track:3fWhwTdoZXScaoGReWzvtv,https://api.spotify.com/v1/tracks/3fWhwTdoZXScaoGReWzvtv,https://api.spotify.com/v1/audio-analysis/3fWhwTdoZXScaoGReWzvtv,149200,4
0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,audio_features,3hBXvHLlTHvnbwrPbeoyAj,spotify:track:3hBXvHLlTHvnbwrPbeoyAj,https://api.spotify.com/v1/tracks/3hBXvHLlTHvnbwrPbeoyAj,https://api.spotify.com/v1/audio-analysis/3hBXvHLlTHvnbwrPbeoyAj,130973,4
0.561,0.744,4,-6.403,1,0.0408,0.581,0.0,0.821,0.638,152.076,audio_features,7N0Py2msno86enR6JPNlpV,spotify:track:7N0Py2msno86enR6JPNlpV,https://api.spotify.com/v1/tracks/7N0Py2msno86enR6JPNlpV,https://api.spotify.com/v1/audio-analysis/7N0Py2msno86enR6JPNlpV,203289,4
0.724,0.844,0,-6.39,0,0.0402,0.646,0.0,0.0744,0.967,172.096,audio_features,0BVRi6cizWdDrLRmKI0qsw,spotify:track:0BVRi6cizWdDrLRmKI0qsw,https://api.spotify.com/v1/tracks/0BVRi6cizWdDrLRmKI0qsw,https://api.spotify.com/v1/audio-analysis/0BVRi6cizWdDrLRmKI0qsw,150047,4
0.648,0.851,1,-4.448,0,0.0339,0.578,0.0,0.932,0.801,154.966,audio_features,7iq4fdOEwTc9UMlGAbBSLB,spotify:track:7iq4fdOEwTc9UMlGAbBSLB,https://api.spotify.com/v1/tracks/7iq4fdOEwTc9UMlGAbBSLB,https://api.spotify.com/v1/audio-analysis/7iq4fdOEwTc9UMlGAbBSLB,173427,4
0.906,0.363,8,-9.272,0,0.166,0.141,0.00926,0.0891,0.77,129.777,audio_features,3H9s3SGfhDnzAisP61Tds8,spotify:track:3H9s3SGfhDnzAisP61Tds8,https://api.spotify.com/v1/tracks/3H9s3SGfhDnzAisP61Tds8,https://api.spotify.com/v1/audio-analysis/3H9s3SGfhDnzAisP61Tds8,166154,4
0.659,0.834,6,-6.493,1,0.0439,0.387,1.32e-05,0.121,0.963,172.008,audio_features,6wDzwmywQ2X8O0FN1IQGol,spotify:track:6wDzwmywQ2X8O0FN1IQGol,https://api.spotify.com/v1/tracks/6wDzwmywQ2X8O0FN1IQGol,https://api.spotify.com/v1/audio-analysis/6wDzwmywQ2X8O0FN1IQGol,183536,4
0.741,0.848,0,-3.64,1,0.0282,0.0518,0.0,0.491,0.885,128.036,audio_features,08Sd5vVcIH3uKeAiaJdoYj,spotify:track:08Sd5vVcIH3uKeAiaJdoYj,https://api.spotify.com/v1/tracks/08Sd5vVcIH3uKeAiaJdoYj,https://api.spotify.com/v1/audio-analysis/08Sd5vVcIH3uKeAiaJdoYj,164407,4
0.654,0.951,9,-2.935,0,0.0558,0.288,0.0,0.121,0.913,158.904,audio_features,7ghI7Ocugk2XTdRe6uxDyS,spotify:track:7ghI7Ocugk2XTdRe6uxDyS,https://api.spotify.com/v1/tracks/7ghI7Ocugk2XTdRe6uxDyS,https://api.spotify.com/v1/audio-analysis/7ghI7Ocugk2XTdRe6uxDyS,156913,4
0.815,0.887,9,-6.386,0,0.0459,0.592,0.000141,0.0978,0.952,172.032,audio_features,6OsMu5ntYteQzcCrZVWA33,spotify:track:6OsMu5ntYteQzcCrZVWA33,https://api.spotify.com/v1/tracks/6OsMu5ntYteQzcCrZVWA33,https://api.spotify.com/v1/audio-analysis/6OsMu5ntYteQzcCrZVWA33,155638,4
0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,audio_features,7h0d2h0fUmzbs7zeFigJPn,spotify:track:7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/tracks/7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/audio-analysis/7h0d2h0fUmzbs7zeFigJPn,244874,4
0.859,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,audio_features,6uJONCdr2rC65BNmCnTBWK,spotify:track:6uJONCdr2rC65BNmCnTBWK,https://api.spotify.com/v1/tracks/6uJONCdr2rC65BNmCnTBWK,https://api.spotify.com/v1/audio-analysis/6uJONCdr2rC65BNmCnTBWK,244761,4
0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46e-05,0.115,0.195,118.037,audio_features,4AO1XhrgJczQ9bNVxdfKQe,spotify:track:4AO1XhrgJczQ9bNVxdfKQe,https://api.spotify.com/v1/tracks/4AO1XhrgJczQ9bNVxdfKQe,https://api.spotify.com/v1/audio-analysis/4AO1XhrgJczQ9bNVxdfKQe,250142,4
0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,audio_features,6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/tracks/6gi6y1xwmVszDWkUqab1qw,https://api.spotify.com/v1/audio-analysis/6gi6y1xwmVszDWkUqab1qw,157712,4
0.748,0.789,2,-4.579,1,0.103,0.262,0.0,0.13,0.671,147.957,audio_features,2jrAaawDRCn1JjeouxAyDN,spotify:track:2jrAaawDRCn1JjeouxAyDN,https://api.spotify.com/v1/tracks/2jrAaawDRCn1JjeouxAyDN,https://api.spotify.com/v1/audio-analysis/2jrAaawDRCn1JjeouxAyDN,157133,4
0.413,0.13,0,-25.166,0,0.0336,0.9,0.82,0.111,0.0676,123.342,audio_features,62zKJrpbLxz6InR3tGyr7o,spotify:track:62zKJrpbLxz6InR3tGyr7o,https://api.spotify.com/v1/tracks/62zKJrpbLxz6InR3tGyr7o,https://api.spotify.com/v1/audio-analysis/62zKJrpbLxz6InR3tGyr7o,46837,1
0.719,0.894,6,-2.743,0,0.0451,0.135,0.0,0.68,0.81,135.91,audio_features,2TR917wkDeRvwTE5cSfZFf,spotify:track:2TR917wkDeRvwTE5cSfZFf,https://api.spotify.com/v1/tracks/2TR917wkDeRvwTE5cSfZFf,https://api.spotify.com/v1/audio-analysis/2TR917wkDeRvwTE5cSfZFf,163403,4
0.814,0.755,11,-6.164,0,0.0942,0.239,0.0,0.306,0.963,79.976,audio_features,4HUZBG98TYbxSR9V1V2DWS,spotify:track:4HUZBG98TYbxSR9V1V2DWS,https://api.spotify.com/v1/tracks/4HUZBG98TYbxSR9V1V2DWS,https://api.spotify.com/v1/audio-analysis/4HUZBG98TYbxSR9V1V2DWS,178500,4
0.824,0.787,0,-3.579,0,0.252,0.396,0.0,0.161,0.892,149.83,audio_features,1kL7yLlJAv488yfh7BGmZK,spotify:track:1kL7yLlJAv488yfh7BGmZK,https://api.spotify.com/v1/tracks/1kL7yLlJAv488yfh7BGmZK,https://api.spotify.com/v1/audio-analysis/1kL7yLlJAv488yfh7BGmZK,171797,4
0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,audio_features,4Clmg1g8n2yBYG13Z1oSdG,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/tracks/4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/audio-analysis/4Clmg1g8n2yBYG13Z1oSdG,189818,4
0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,audio_features,41L3O37CECZt3N7ziG2z7l,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4
0.869,0.553,5,-3.5,1,0.212,0.685,0.0,0.115,0.457,119.897,audio_features,37hCsK2djczyRGWMjqzbxD,spotify:track:37hCsK2djczyRGWMjqzbxD,https://api.spotify.com/v1/tracks/37hCsK2djczyRGWMjqzbxD,https://api.spotify.com/v1/audio-analysis/37hCsK2djczyRGWMjqzbxD,236000,4
0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4
0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4
0.714,0.632,9,-5.1,1,0.0312,0.292,0.0,0.812,0.402,93.052,audio_features,3tc8Z4lGzOIwmIVftsxO6o,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,https://api.spotify.com/v1/tracks/3tc8Z4lGzOIwmIVftsxO6o,https://api.spotify.com/v1/audio-analysis/3tc8Z4lGzOIwmIVftsxO6o,170877,4
0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,audio_features,7HMmFQsKsljwTw8bS7lu19,spotify:track:7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/tracks/7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/audio-analysis/7HMmFQsKsljwTw8bS7lu19,220590,4
0.531,0.771,10,-5.897,1,0.05,0.386,0.0,0.942,0.467,123.414,audio_features,034Wtb0MsgU2kIT7PWdi4c,spotify:track:034Wtb0MsgU2kIT7PWdi4c,https://api.spotify.com/v1/tracks/034Wtb0MsgU2kIT7PWdi4c,https://api.spotify.com/v1/audio-analysis/034Wtb0MsgU2kIT7PWdi4c,192632,4
0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
0.784,0.552,1,-7.261,0,0.0871,0.0447,0.0,0.192,0.465,111.984,audio_features,5sK3o66yupTNIK6gWgzGjf,spotify:track:5sK3o66yupTNIK6gWgzGjf,https://api.spotify.com/v1/tracks/5sK3o66yupTNIK6gWgzGjf,https://api.spotify.com/v1/audio-analysis/5sK3o66yupTNIK6gWgzGjf,170498,4
0.753,0.564,10,-7.908,0,0.252,0.114,0.0273,0.359,0.55,77.342,audio_features,7eOkHIcaoUhngxxypM5Ajr,spotify:track:7eOkHIcaoUhngxxypM5Ajr,https://api.spotify.com/v1/tracks/7eOkHIcaoUhngxxypM5Ajr,https://api.spotify.com/v1/audio-analysis/7eOkHIcaoUhngxxypM5Ajr,162596,5
0.695,0.573,10,-8.882,1,0.167,0.132,0.000137,0.156,0.38,100.031,audio_features,11OwAR3GlBj9E35Cznf7Lj,spotify:track:11OwAR3GlBj9E35Cznf7Lj,https://api.spotify.com/v1/tracks/11OwAR3GlBj9E35Cznf7Lj,https://api.spotify.com/v1/audio-analysis/11OwAR3GlBj9E35Cznf7Lj,192172,4
